id,Topic,Time,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,Trend,predict,Max_LogisticRegression_predict,Max_DecisionTree_predict,Max_GaussianProcess_predict,Max_KNeighbors_predict,Max_MLP_predict,Max_LinearSVC_predict,Max_PassiveAgressive_predict,Max_BernoulliNB_predict,Max_BaggingAndKNeighbours_predict,Max_GaussianNB_predict,Max_NearestCentroid_predict,Max_RandomForest_predict,Max_AdaBoostDecisionTree_predict,Max_ExtraTree_predict,Max_SGD_predict,Max_LabelPropagation_predict,Max_GradientBoosting_predict,Max_Ridge_predict
253,#got7,20171214-000000,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,0.004342061,0.004342061,0.004342061,0.004342061,0.004342061,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,-4.22E-15,16.55560963,17.7819145,20.43361571,23.38670379,24.25541294,8.033124186,9.02913701,7.4309277,8.081895862,10.55788494,10.82680836,9.148336695,8.129128355,4.886838208,2.365266552,4.653326349,5.549278654,7.020095183,7.023057811,6.212964803,3.657968952,3.60707258,2.103370417,3.054802131,3.877331423,3.546820857,2.162611145,2.492069227,1.966173579,1.470878076,2.710524467,3.051332857,2.724688185,1.938547006,2.748816947,2.252578578,1.915585325,2.619410479,2.911454187,2.066029577,1.318757569,1.600789772,1.54121266,2.334796467,2.675668782,2.967948691,3.685478894,3.688655149,2.847288555,3.204256312,5.106435085,5.889919716,5.496627561,5.496828323,5.074885135,3.453171002,1.899901801,1.895358822,2.210994741,3.678892298,5.162631689,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000
254,#got7,20171223-093200,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,1.11E-15,0.973684681,7.080288302,7.441710154,8.681054779,16.91218928,20.55687053,20.89924169,21.65994668,21.11612192,15.73273945,13.76800459,8.550526224,7.952120578,8.309844247,7.263380072,5.085994897,4.925358991,6.702297465,6.190782203,6.037676592,5.568493961,4.927084318,3.031456612,3.385281412,2.172740977,2.179525709,1.763425825,3.786286303,6.050625691,5.952432454,7.267755872,8.554094139,6.934140778,4.110652912,4.56350813,4.492183668,4.457268479,3.649329397,3.312924804,3.28764762,2.798983148,2.291155433,2.295366775,2.299490383,3.15541911,3.145001338,2.714611406,2.718495846,2.985088458,2.464381851,1.989392228,1.666051551,2.28595381,2.312042049,1.852034004,1.56904679,2.180381294,1.830850418,1.805211466,1.425484002,1.692250706,1.078420966,1.388273996,1.383306054,1.366969156,1.68537241,2.251065526,2.23884878,3.24481793,4.288867904,0,1000,1000,1000,1000,1000,1000,1000,0,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000
255,#got7,20171223-123400,3.945487212,3.929575554,3.884127485,2.621034598,1.538848872,3.096678231,4.833088562,5.054484553,8.029162456,12.1453425,10.52066506,8.894978228,8.364253709,5.398980952,1.216240248,1.711774463,2.427534794,5.346640934,10.00861564,9.991713261,9.677770994,9.306058874,6.72825959,2.386106629,2.435813447,2.222863704,1.586726506,1.386740583,1.424660518,2.112281395,3.095994869,2.729227202,2.742239515,2.73510754,1.875202314,2.113196303,2.958868554,2.944846981,2.735447795,4.406338635,3.05004499,4.532192424,8.517372214,15.3547606,14.33446705,14.90982828,14.88188687,10.82433958,3.839018877,3.486459581,3.156703105,0.988296957,1.281874137,2.284966715,2.562542992,2.580452128,3.045244758,2.706685077,1.696609574,1.35631272,1.654228277,1.292701834,1.42371979,2.13848927,1.903941427,1.435354752,1.199201584,1.053560451,0.570754901,0.806714173,0.8059095,0.905971433,0.77671516,0.641188531,0.404459683,0.404457656,0.537134977,0.817509543,0.817917237,1.049988455,1.051397852,0.818263688,0.5377042,0.961961078,1.258117579,1.253741293,1.626285401,1.626683768,1.33380373,1.03765868,1.038633068,0,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
256,#got7,20171224-021200,3.623903221,3.61007452,2.998468343,2.967637398,1.881322169,1.877966671,1.407392064,1.40743147,0.938929554,1.401799943,1.388690857,1.855795038,1.391824969,3.141189234,4.428671865,4.425527523,4.415833122,4.413624621,3.122952942,1.373561229,0.920323987,0.917100042,0.91927794,0.916091245,1.963879235,3.012628531,2.557119121,2.554941223,2.098446577,2.083955795,1.482272786,1.931420021,5.045746187,8.173236107,7.592325812,7.145259524,6.695164304,4.580136835,3.112495977,3.097309335,3.532451236,3.973567986,3.980900253,3.844407318,5.658522179,6.203740537,6.723937838,6.681808195,5.576903306,3.326456256,2.350326246,1.389012196,2.57668725,5.004714564,5.005861262,5.003521004,5.00436006,3.28457476,0.438096208,0.435120124,1.387860688,1.396740195,0.973820081,0.988743868,2.500498713,4.256455005,4.666354742,5.056971255,6.490004671,4.978249826,2.653532607,2.61513492,3.049452334,3.58124242,5.560989708,11.74659959,14.08538406,17.34315089,23.03334997,22.81234171,18.18491414,16.11262039,12.26497681,4.612971486,2.8674385,1.87243036,1.780603356,2.099100842,2.324692032,2.843542593,2.150800793,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000
257,#got7,20171225-023200,0.005582464,0.002821682,0.002821682,0.002821682,7.29E-15,7.29E-15,7.29E-15,0.002884501,0.002884501,0.002884501,0.002884501,0.002884501,7.29E-15,7.29E-15,0.803493753,1.606987507,1.606987507,1.606987507,1.606987507,0.806443074,0.00995805,0.013114681,0.013114681,0.013114681,0.013395687,0.006386957,0.003230326,0.003230326,0.003230326,7.40E-15,7.40E-15,0.003306482,0.003306482,0.003306482,0.003306482,0.843833705,1.69105077,5.929607539,10.20594412,10.20594412,11.19048309,12.18590345,10.82077898,6.59661411,6.645591953,6.514480948,5.39102831,7.2114925,9.777641447,16.9152815,20.65160569,26.110043,29.06144557,33.8136496,31.79517896,26.90926614,22.44571685,18.37695643,13.995909,12.09170388,12.60887945,11.82349282,10.49203472,11.1494902,8.2351845,7.178133362,6.250535629,4.774637564,1.128213961,0.778577519,1.535053348,1.534914629,1.522732319,2.72798691,3.85438597,3.843201879,5.473824315,4.716824145,3.511060425,2.691318016,3.064970025,1.751594364,2.869781234,5.353309091,7.055734496,6.213449307,7.331790364,9.20963835,8.670047142,6.722053502,6.582088607,0,1000,1000,1000,1000,0,0,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000
258,#got7,20171225-053400,8.647147522,6.489399608,6.776907641,7.253343425,8.595147197,9.212730422,9.929685429,10.58864852,14.27197629,13.80459245,12.48815216,14.12431735,11.69003609,8.477756696,7.983263811,6.033370749,2.849867054,3.334195438,3.136020755,2.740333375,2.302250511,3.197932455,3.627752568,4.291407663,4.645631432,4.773585567,3.982902204,2.621467273,1.795357231,1.529511061,1.07603996,1.054180793,1.665286691,1.359817602,1.47250084,1.4755131,1.468796499,1.706912586,2.409863864,3.525025258,4.448006987,4.43483928,3.58206702,2.838525154,1.480211131,0.543677439,0.549315283,0.714623074,0.695235963,0.612135498,0.814348831,1.148553759,1.164001283,1.555703593,1.738361583,1.744588334,1.333927524,1.548511776,1.053287609,1.160455598,1.045432079,1.223498592,1.007616271,1.334838079,1.340606029,2.072198037,2.063015894,1.949238254,1.51905783,1.718546375,1.197102962,1.029264168,1.336196225,1.260553653,0.765443671,0.875694522,1.25587976,0.948620488,0.948527375,1.213278304,1.194745653,1.421544216,1.420738827,1.582643002,1.318032703,0.908866941,0.375263823,0.306508269,0.635351503,1.495189668,2.191136476,0,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000
259,#got7,20171225-083600,2.613782288,2.692816635,2.205071527,1.653978126,0.890247592,1.071623636,1.084027482,1.283183606,1.058033114,1.273533307,1.063795575,1.059874168,0.953763437,0.871485064,0.754271457,0.384998653,0.657852224,0.79543242,1.024686056,1.029929712,1.174145945,0.906339989,0.776760304,0.811993666,0.81535466,0.692732409,0.72240551,1.239703432,1.788619981,2.305821058,2.302223615,2.301016072,2.313089699,1.769103682,1.598012425,1.927990585,1.917934591,1.28566138,1.021878466,1.273468074,1.137714799,1.332329057,2.032369139,2.520162079,1.951749172,1.770820267,1.467240978,2.162432375,2.606896138,3.368906665,4.972385503,5.324493843,4.267265255,3.357019129,3.704220797,2.769531515,2.416496493,3.029670613,4.178770862,3.896418852,3.368213514,3.368281463,2.421757311,1.683339404,2.604198049,3.161341935,3.783167112,4.051982372,4.635057108,2.881027186,2.866561094,2.363215413,3.071974328,2.181012174,2.157576379,2.129214095,2.121451334,1.137797761,1.115694058,1.130969716,0.345739202,0.346140164,0.346678218,0.353125292,0.673545691,0.943372816,0.950218496,1.231491597,1.544046219,1.912141795,2.263128845,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
260,#got7,20171225-113800,2.587077284,3.500187687,4.273946734,4.081886293,4.085762042,3.909795124,3.149179955,2.380728105,1.876857962,1.864772884,1.84835554,2.601022216,2.430481026,2.315841946,1.96510561,1.964862827,0.895494651,1.053825574,1.310804752,1.306841883,1.64000503,1.941461761,3.430336864,4.896063151,5.721847185,6.234672519,6.061189484,4.394542284,2.772687243,1.932791284,0.936644232,0.691402659,0.681176873,0.580326449,0.881061094,0.88295888,0.986084528,0.856714969,0.857505118,0.559832853,0.459421705,0.357009677,0.252281,0.500149638,0.252841434,0.360779636,0.621347816,0.875560787,1.05635959,1.345409084,1.331239599,1.164549569,1.170253876,1.873548456,3.16326436,3.382621456,3.623208937,3.674344838,2.682407987,2.06274354,2.707673076,2.89432459,3.322648197,3.721474224,2.900232621,2.083137704,1.891346439,1.680692457,1.490636705,1.69364442,1.550386191,1.800641173,1.616553545,1.271330312,1.087135129,1.249145217,0.83012841,0.48611421,0.849797691,1.06521812,1.064749353,1.064271826,1.432766228,1.432739735,1.223401454,1.434221057,1.441521754,1.075440796,1.339596625,1.802207627,1.605161144,0,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
261,#got7,20171228-074200,8.88E-15,8.88E-15,8.88E-15,8.88E-15,8.88E-15,8.88E-15,8.88E-15,8.88E-15,0.015410715,0.019752777,0.019752777,0.019752777,0.019752777,0.004342061,8.87E-15,8.87E-15,8.87E-15,8.87E-15,8.87E-15,8.87E-15,8.87E-15,8.87E-15,8.87E-15,8.87E-15,3.50045447,3.577763282,11.38155064,12.13608438,13.52977964,13.87126511,18.53282928,13.02551424,15.81389423,17.64026984,15.01736862,10.61294339,8.392412888,7.801017052,6.098132383,4.906470047,5.004787582,8.640810993,9.574209183,9.317979125,10.64161421,10.56812261,7.604126666,3.737455001,2.493987722,2.353010214,1.994800457,1.566178968,1.547934545,1.846520908,0.637529229,0.637496991,0.623142186,0.62686376,1.854536775,3.444177034,3.742315479,4.504607721,6.027813501,4.770632522,4.22272956,4.982892652,4.189141171,3.302476804,4.038522316,3.630145706,2.571586176,2.907186947,2.512246652,1.767525799,2.107092913,2.697311188,2.681748466,3.022374123,3.332969873,2.358999787,2.021975713,1.683464555,1.350407647,0.762586606,1.015485708,1.01228124,0.757876048,1.066732066,1.637354891,2.280984602,2.939246086,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1000,1000,1000,1000,1000
262,#got7,20180105-121000,6.00E-15,6.00E-15,6.00E-15,6.00E-15,6.00E-15,6.00E-15,6.00E-15,6.00E-15,6.00E-15,6.00E-15,0.004342061,0.004342061,0.004342061,0.004342061,0.004342061,6.00E-15,6.00E-15,6.00E-15,6.00E-15,10.6727934,21.48804837,21.48804837,21.48804837,21.48804837,10.81525496,5.33E-15,5.33E-15,5.33E-15,0.870562726,1.751796252,1.751796252,2.612131263,3.482905081,2.612342355,2.581434238,2.589030538,2.579219075,1.708445256,1.708445256,0.858119847,0.850523547,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,0.003306482,0.003306482,0.003306482,0.003306482,0.003306482,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,4.88E-15,22.45256512,47.30881418,70.49009581,72.13825386,72.68998356,50.9528679,1,1000,1000,1000,1000,1000,1000,0,1000,1000,1,1000,1000,1000,1000,1,1000,1000,1000,1000
263,#got7,20180105-151200,32.59855171,10.0293353,10.6177445,15.07554749,14.84084679,8.936857699,9.381515268,10.53266197,11.11023989,11.12763277,10.63106348,9.745381137,6.684061987,3.212553905,5.258412047,5.510378546,5.77221783,5.493213304,4.434946907,2.523544352,3.343872902,3.61788268,3.822328725,2.776048153,2.426615321,1.960638371,2.095005166,2.030646743,3.09056127,2.833236259,2.73483307,2.318847185,2.257766094,1.846413368,2.336916533,1.79496313,2.039325804,2.011382306,1.676334461,1.165395841,1.306666886,1.093156302,1.146031907,0.969549217,0.999427334,0.950208057,0.674275115,0.789170124,0.712874139,0.689956768,0.871054089,0.781599621,0.635930111,0.564561857,0.641970817,0.301628909,0.242345468,0.14189939,0.161395003,0.090716243,0.099381553,0.076000126,0.064643764,0.05340045,0.034416373,0.044369766,0.067699858,0.07766623,0.183212408,0.345922837,0.357497371,0.34445072,0.369138788,0.285512451,0.266178919,0.408527142,0.683402059,0.658020503,0.708837842,0.754319448,0.66320852,0.387663512,0.37792296,0.376524242,0.205581541,0.246700218,0.236490466,0.41891003,0.405623896,0.397859032,0.343727886,0,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000
264,#got7,20180105-181400,0.406302311,0.306052534,0.343007681,0.365115432,0.406626852,0.433185707,0.540045803,0.457642163,0.435497485,0.363802116,0.268011205,0.08280381,0.115537643,0.30677599,0.42251423,0.436421376,0.449502209,0.493897634,0.298387161,0.191688855,0.199173502,0.363555602,0.277889748,0.273262844,0.456575932,0.566679501,0.610666312,0.702299198,0.796368379,0.639432966,0.510139406,0.279390167,0.245630129,0.239935246,0.212519777,0.304600643,0.444871424,0.524135807,0.82117837,0.999104375,0.95952934,0.819611863,0.671637816,0.334341695,0.229883229,0.174744781,0.231934442,0.232921424,1.807701725,2.011936475,3.256375578,3.26324801,3.324228485,1.769507496,1.512682683,0.432435177,0.366748256,0.4672178,0.473755161,0.484681092,0.400755798,0.57311667,0.485779207,0.410256501,0.523894074,0.523472939,0.437928215,0.572009264,1.034164263,0.843072057,0.858638319,0.868097189,0.65807215,0.411838211,0.659526289,0.802556074,0.705911772,0.706950211,0.608527851,0.47338876,0.362693872,0.365110125,0.683800897,0.85893025,1.077652841,1.477519573,3.313180047,4.812586694,4.522985482,4.367164297,4.007576898,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
265,#got7,20180105-211600,2.842350501,1.42873832,1.605019343,1.858953342,1.704932297,1.222247745,0.815663213,0.829801628,7.962195372,13.12958075,13.90572131,14.09206547,14.10773653,6.743220873,1.563563954,1.046296557,1.071342491,1.321151446,1.124544441,1.124219091,0.678886212,0.472888443,0.018863892,0.019031518,0.020992542,5.96826999,11.93227635,12.18300825,12.43428563,13.03056564,7.673207115,1.704124816,1.717913937,1.727844553,1.130768731,0.537319249,1.180187262,1.178283397,1.200716484,3.652406217,4.722061343,4.078876947,4.835689804,5.620964257,4.203068398,3.409485979,3.685625693,2.980730116,2.191151439,1.154399235,4.046863489,6.42129418,6.406474281,6.125586127,6.126581948,2.957719109,0.307148704,0.002461001,1.175742882,1.484418217,2.207722654,3.842425161,4.567929411,4.08519429,5.384106841,6.258435288,4.623732781,4.525378222,4.05411187,3.536248859,2.925397521,4.382872823,4.38679464,4.168287934,3.343854908,4.13552967,2.862621584,3.995041466,4.252451681,3.98721244,2.76136194,2.578666725,0.821608223,0.80501167,1.026226897,0.998563857,1.228425396,2.120730598,2.119748203,1.898082946,1.922648951,0,1000,1000,0,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000
266,#got7,20180106-001800,2.544968434,1.908537269,2.528471791,3.054792743,3.362543271,3.330438427,9.4574428,17.42914609,17.12026008,16.78687206,16.1933944,11.34588537,3.354361865,3.649152501,3.350087837,3.350975388,2.031898468,3.049803648,4.067448374,4.06389368,4.051933393,4.03901858,2.670698633,1.352081958,1.371933313,1.954586979,2.253167209,1.766997186,1.769350838,1.52899811,0.932336637,0.906678276,1.375297018,1.373616043,1.373492469,1.632938626,1.910778565,1.896022909,2.15129857,2.902657596,2.440519097,2.142273881,2.77741644,3.086179349,2.538991062,4.972766584,4.535817614,3.926724876,3.307644144,3.285668611,1.850350725,2.242776834,2.189633926,2.033463624,2.034148468,1.03533869,0.799239675,2.53760237,6.371707055,10.5790161,10.75050152,10.5748952,8.778008045,5.09072198,1.053285941,0.886545933,1.701617291,2.165131756,2.383973448,2.855818296,3.219863858,2.978666489,5.036172082,7.097187993,6.419460077,6.051535133,5.477455756,2.930677753,0.652727405,0.831916339,0.977581085,1.110106119,0.911449789,1.277950445,1.106127471,1.44627902,3.22032963,3.20786682,2.824779618,2.802705168,2.817440677,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
267,#got7,20180106-032000,1.04171747,1.380011447,2.386904579,2.735045399,3.348708562,4.407660623,4.830700753,5.331354649,5.538305344,4.697262471,4.182672992,3.584312829,2.241791118,3.54743859,3.959754508,4.138736366,4.133647124,4.123438018,2.128894441,1.442463265,0.706657077,0.69176685,0.868578861,0.99128849,1.451034628,1.452520461,1.300543919,0.960790457,1.126692158,0.791113455,0.792893966,0.790521993,0.789932481,0.626947709,1.565938558,2.299672132,2.29794419,2.454113701,2.328487143,1.265060507,0.403925182,0.742252682,1.113586097,1.23544011,1.515356001,1.808896128,1.638096151,0.986646104,4.685779882,4.920651036,8.032240208,8.179095184,9.009040756,5.308798475,5.601692718,2.203728536,1.883137967,1.826182917,2.945099077,2.915043041,4.133739989,4.637774931,3.979400251,2.853776803,2.348217451,1.122007655,0.627345618,0.976657964,1.517533355,2.305225166,2.952613409,2.941517133,2.782630688,2.264131765,1.503070196,0.995014393,1.188675669,1.018327967,1.204560427,1.428037923,1.289214511,1.119332104,0.987127192,1.189245737,1.91827754,2.076409239,3.168469157,5.143864205,5.598174593,4.666555224,4.656082996,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
268,#got7,20180106-112000,1.322326029,1.317074987,1.643934,2.551183722,2.523817337,2.937730506,3.351222617,3.76882183,3.282519233,3.31163751,2.947779475,2.531700939,2.115454279,2.162798289,2.642243189,3.06664986,3.54719724,3.556124885,2.770835511,2.320069947,1.514977126,1.086026761,6.323448868,10.03417993,10.98436443,11.33735426,11.76184098,7.479625005,4.560776447,3.596714723,4.048818,6.058388535,8.182428792,15.36389271,15.32271557,15.22862192,13.56768775,11.29660292,3.624276944,3.627397859,8.13176754,8.626588257,8.03294736,10.09928923,10.06437398,4.849699383,3.207975423,3.288095832,0.91390958,0.919040839,1.193833683,1.190848596,0.556782936,0.841661683,0.842928,1.220574545,1.500427955,1.502064516,1.503385287,1.868700193,1.520092896,1.920737319,2.569749947,2.606278596,2.265376818,2.618586639,2.221992643,2.223224119,1.903305633,1.597658603,1.57478305,1.949085822,1.561564743,1.842078198,2.105919126,1.723650286,1.07701518,2.195283267,2.180379864,2.520445232,3.258413338,3.247161021,3.239599974,3.199304668,4.360995682,3.369812711,3.956715857,3.151112621,4.566728352,4.129180084,5.795806342,0,1000,1000,0,1000,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
269,#got7,20180123-075600,0.973684681,1.960512401,1.960512401,1.960512401,2.921653081,2.921938487,1.935110766,1.935110766,1.935110766,0.973970086,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,1.35E-14,0.948889741,19.49221004,23.11029773,24.88941268,29.62464787,28.94024226,13.18928292,15.76917249,14.04947464,12.04775749,14.88202427,12.88623237,8.245339759,10.60051767,10.90293421,11.53508057,11.58565747,11.69627307,9.558557224,7.223463443,7.369103388,6.919283636,8.075250596,8.420063439,8.312660083,6.500467705,7.801469519,0,0,0,1000,0,1000,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0
270,#ê°“_¸ë_,20171211-231000,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,-2.89E-15,0.973684681,1.884614472,1.919562658,4.072635286,10.07524511,9.297539346,11.56246424,13.19424334,11.91789345,8.729456006,8.533477086,9.130849135,10.18237304,11.8056447,11.57697373,12.25771956,9.15218934,7.896165232,9.348714279,7.02843413,8.646241467,9.651003575,9.551487253,8.215043123,8.981534568,8.216687565,6.790694396,7.142548463,8.690313549,8.565582895,9.406748205,9.630343811,9.760902803,7.253048586,7.606546646,5.57060635,7.117327874,5.656955982,5.564359168,4.31116337,4.230234213,2.454863624,2.292864801,1.737960113,1.999247214,2.669879127,3.771801187,3.795571682,3.039939759,3.014857557,2.335921129,1.233109651,1.233176811,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000
